time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
1545,0,1,5222.87,3.17,419,-16.657598,-49.375806,828.1,174,2
1546,0,1,5225.23,3.17,419,-16.657603,-49.375778,828.1,175,3
1547,0,1,5228.63,3.17,419,-16.657609,-49.375751,828.0,177,3
1548,0,1,5231.98,3.17,420,-16.657614,-49.375723,827.9,177,3
1549,0,1,5234.38,3.17,420,-16.657619,-49.375695,827.8,177,2
1550,0,1,5237.74,3.17,420,-16.657623,-49.375666,827.7,176,3
1551,0,1,5241.05,3.17,420,-16.657628,-49.375638,827.6,176,3
1552,0,1,5243.41,3.17,421,-16.657632,-49.37561,827.6,176,3
1553,0,1,5246.88,3.17,421,-16.657636,-49.375581,827.5,176,2
1554,0,1,5250.38,3.17,421,-16.65764,-49.375552,827.4,176,3
1555,0,1,5252.68,3.17,421,-16.657643,-49.375523,827.3,175,3
1556,0,1,5255.93,3.17,422,-16.657646,-49.375494,827.2,175,3
1557,0,1,5259.38,3.17,422,-16.65765,-49.375465,827.1,175,2
1558,0,1,5262.14,3.17,422,-16.657653,-49.375435,827.0,177,3
1559,0,1,5265.63,3.17,423,-16.657657,-49.375406,826.9,176,3
1560,0,1,5269.18,3.17,423,-16.657662,-49.375377,826.9,176,3
1561,0,1,5271.45,3.17,423,-16.657669,-49.375348,826.8,176,3
1562,0,1,5274.85,3.17,423,-16.657676,-49.37532,826.7,175,2
1563,0,1,5278.29,3.17,424,-16.657685,-49.375292,826.6,176,3
1564,0,1,5280.83,3.17,424,-16.657694,-49.375264,826.6,176,3
1565,0,1,5284.27,3.17,424,-16.657704,-49.375236,826.5,176,2
1566,0,1,5287.83,3.17,424,-16.657713,-49.375207,826.4,175,3
1567,0,1,5290.15,3.17,425,-16.657722,-49.375178,826.4,175,3
1568,0,1,5293.91,3.17,425,-16.657729,-49.375148,826.3,175,3
1569,0,1,5297.57,3.17,425,-16.657736,-49.375117,826.2,175,2
1570,0,1,5299.88,3.16,425,-16.657742,-49.375086,826.2,174,3
1571,0,1,5303.64,3.16,426,-16.657748,-49.375055,826.1,174,3
1572,0,1,5307.02,3.16,426,-16.657753,-49.375024,826.0,175,3
1573,0,1,5310.0,3.16,426,-16.657758,-49.374993,825.9,177,2
1574,0,1,5313.68,3.16,426,-16.657762,-49.374963,825.9,177,3
1575,0,1,5317.25,3.16,427,-16.657767,-49.374933,825.8,176,3
1576,0,1,5319.92,3.16,427,-16.657772,-49.374903,825.7,175,3
1577,0,1,5323.42,3.16,427,-16.657778,-49.374874,825.7,175,2
1578,0,1,5326.92,3.16,428,-16.657783,-49.374845,825.6,175,3
1579,0,1,5329.86,3.16,428,-16.657789,-49.374815,825.6,175,3
1580,0,1,5333.03,3.16,428,-16.657796,-49.374786,825.6,175,3
1581,0,1,5336.24,3.16,428,-16.657803,-49.374757,825.5,174,3
1582,0,1,5339.33,3.16,429,-16.65781,-49.374728,825.5,175,2
1583,0,1,5343.04,3.16,429,-16.657818,-49.374698,825.4,176,3
1584,0,1,5347.0,3.16,429,-16.657825,-49.374669,825.4,175,3
1585,0,1,5348.55,3.16,429,-16.657832,-49.37464,825.3,175,3
1586,0,1,5352.11,3.16,430,-16.657839,-49.37461,825.3,173,2
1587,0,1,5355.65,3.16,430,-16.657846,-49.37458,825.2,174,3
1588,0,1,5358.73,3.16,430,-16.657852,-49.37455,825.2,174,3
1589,0,1,5362.31,3.16,430,-16.657858,-49.374521,825.1,174,3
1590,0,1,5365.75,3.16,431,-16.657864,-49.374491,825.1,173,2
1591,0,1,5368.49,3.16,431,-16.65787,-49.374461,825.0,173,3
1592,0,1,5372.0,3.16,431,-16.657876,-49.374432,825.0,174,3
1593,0,1,5375.44,3.16,431,-16.657882,-49.374403,824.9,174,3
1594,0,1,5378.05,3.16,432,-16.657887,-49.374374,824.9,173,3
1595,0,1,5381.49,3.16,432,-16.657893,-49.374345,824.8,173,2
1596,0,1,5384.93,3.17,432,-16.657899,-49.374316,824.8,173,3
1597,0,1,5387.63,3.17,432,-16.657905,-49.374287,824.7,173,3
1598,0,1,5390.93,3.17,433,-16.657911,-49.374259,824.7,174,3
1599,0,1,5394.22,3.17,433,-16.657917,-49.37423,824.7,176,2
1600,0,1,5397.21,3.17,433,-16.657923,-49.374202,824.6,176,3
1601,0,1,5400.6,3.17,434,-16.657929,-49.374174,824.6,176,3
1602,0,1,5404.24,3.17,434,-16.657935,-49.374145,824.6,175,3
1603,0,1,5406.51,3.17,434,-16.657941,-49.374117,824.6,174,3
1604,0,1,5409.83,3.17,434,-16.657948,-49.374089,824.6,176,2
1605,0,1,5413.24,3.17,435,-16.657954,-49.374061,824.6,175,3
1606,0,1,5415.73,3.17,435,-16.65796,-49.374032,824.6,174,3
1607,0,1,5419.21,3.17,435,-16.657967,-49.374004,824.6,174,3
1608,0,1,5422.62,3.17,435,-16.657973,-49.373976,824.6,174,2
1609,0,1,5424.89,3.17,436,-16.657979,-49.373947,824.6,174,3
1610,0,1,5428.35,3.17,436,-16.657986,-49.373919,824.6,175,3
1611,0,1,5431.72,3.17,436,-16.657992,-49.37389,824.6,174,3
1612,0,1,5434.31,3.17,436,-16.657998,-49.373861,824.6,175,3
1613,0,1,5437.73,3.17,437,-16.658005,-49.373832,824.7,175,2
1614,0,1,5441.11,3.17,437,-16.658011,-49.373803,824.7,176,3
1615,0,1,5443.78,3.17,437,-16.658017,-49.373774,824.7,176,3
1616,0,1,5447.09,3.17,437,-16.658023,-49.373744,824.7,173,3
1617,0,1,5450.63,3.17,438,-16.658029,-49.373714,824.7,174,3
1618,0,1,5453.24,3.17,438,-16.658035,-49.373685,824.7,175,2
1619,0,1,5456.77,3.17,438,-16.658041,-49.373655,824.7,175,3
1620,0,1,5460.39,3.17,438,-16.658047,-49.373625,824.7,176,3
1621,0,1,5462.98,3.17,439,-16.658053,-49.373594,824.8,175,2
1622,0,1,5466.47,3.17,439,-16.658059,-49.373564,824.8,176,3
1623,0,1,5470.11,3.17,439,-16.658065,-49.373534,824.8,175,3
1624,0,1,5472.92,3.17,439,-16.658071,-49.373504,824.8,175,3
1625,0,1,5476.35,3.17,440,-16.658078,-49.373473,824.8,176,2
1626,0,1,5479.81,3.17,440,-16.658084,-49.373443,824.8,176,3
1627,0,1,5482.74,3.17,440,-16.658091,-49.373413,824.9,175,3
1628,0,1,5486.32,3.17,441,-16.658097,-49.373383,824.9,176,3
1629,0,1,5489.76,3.17,441,-16.658104,-49.373354,824.9,176,2
1630,0,1,5492.49,3.17,441,-16.658111,-49.373324,824.9,177,3
1631,0,1,5496.3,3.16,441,-16.658117,-49.373295,825.0,177,3
1632,0,1,5499.64,3.16,442,-16.658124,-49.373265,825.0,176,3
1633,0,1,5502.54,3.16,442,-16.65813,-49.373236,825.1,175,3
1634,0,1,5506.01,3.16,442,-16.658135,-49.373207,825.1,175,2
1635,0,1,5509.47,3.16,442,-16.658141,-49.373178,825.1,175,3
1636,0,1,5512.16,3.16,443,-16.658146,-49.373149,825.2,175,3
1637,0,1,5515.43,3.16,443,-16.658151,-49.37312,825.2,175,3
1638,0,1,5518.87,3.16,443,-16.658156,-49.37309,825.2,176,2
1639,0,1,5521.57,3.17,443,-16.658162,-49.373061,825.2,176,3
1640,0,1,5525.11,3.17,444,-16.658167,-49.373031,825.3,177,3
1641,0,1,5528.79,3.17,444,-16.658173,-49.373001,825.3,176,3
1642,0,1,5531.02,3.17,444,-16.658179,-49.372971,825.3,174,2
1643,0,1,5534.64,3.17,445,-16.658185,-49.372941,825.4,175,3
1644,0,1,5538.2,3.17,445,-16.658191,-49.372911,825.4,175,3
1645,0,1,5540.8,3.17,445,-16.658198,-49.37288,825.4,175,3
1646,0,1,5544.4,3.17,445,-16.658204,-49.37285,825.5,175,3
1647,0,1,5547.98,3.17,446,-16.658211,-49.372819,825.5,176,2
1648,0,1,5550.6,3.17,446,-16.658217,-49.372789,825.5,176,3
1649,0,1,5554.38,3.17,446,-16.658223,-49.372759,825.6,176,3
1650,0,1,5557.96,3.17,446,-16.65823,-49.372729,825.6,177,3
1651,0,1,5560.52,3.17,447,-16.658236,-49.372699,825.6,175,2
1652,0,1,5564.01,3.17,447,-16.658242,-49.372669,825.6,175,3
1653,0,1,5567.37,3.17,447,-16.658248,-49.37264,825.7,176,3
1654,0,1,5570.45,3.17,447,-16.658254,-49.372611,825.7,177,3
1655,0,1,5573.92,3.17,448,-16.65826,-49.372582,825.7,176,3
1656,0,1,5577.46,3.17,448,-16.658265,-49.372553,825.7,177,2
1657,0,1,5580.12,3.17,448,-16.658271,-49.372524,825.8,177,3
1658,0,1,5583.47,3.17,449,-16.658277,-49.372495,825.8,177,3
1659,0,1,5586.96,3.17,449,-16.658282,-49.372466,825.7,177,3
1660,0,1,5589.61,3.17,449,-16.658288,-49.372437,825.7,178,3
1661,0,1,5592.97,3.17,449,-16.658294,-49.372408,825.6,179,2
1662,0,1,5596.48,3.17,450,-16.658299,-49.372379,825.6,178,3
1663,0,1,5598.7,3.17,450,-16.658305,-49.37235,825.5,178,3
1664,0,1,5602.33,3.17,450,-16.658311,-49.372321,825.5,178,3
1665,0,1,5605.95,3.17,450,-16.658317,-49.372292,825.4,177,2
1666,0,1,5608.15,3.17,451,-16.658322,-49.372262,825.4,176,3
1667,0,1,5611.69,3.17,451,-16.658328,-49.372233,825.3,177,3
1668,0,1,5615.05,3.17,451,-16.658334,-49.372203,825.3,176,3
1669,0,1,5617.96,3.17,451,-16.65834,-49.372174,825.2,175,3
1670,0,1,5621.41,3.17,452,-16.658346,-49.372145,825.2,176,2
1671,0,1,5624.82,3.17,452,-16.658352,-49.372116,825.1,175,3
1672,0,1,5627.59,3.17,452,-16.658357,-49.372087,825.1,176,3
1673,0,1,5630.98,3.17,452,-16.658363,-49.372058,825.0,176,3
1674,0,1,5634.34,3.17,453,-16.658369,-49.372029,825.0,175,2
1675,0,1,5637.21,3.18,453,-16.658374,-49.372001,824.9,176,3
1676,0,1,5640.46,3.18,453,-16.65838,-49.371973,824.9,176,3
1677,0,1,5643.91,3.18,453,-16.658385,-49.371945,824.8,177,3
1678,0,1,5646.46,3.17,454,-16.65839,-49.371918,824.8,177,3
1679,0,1,5649.85,3.17,454,-16.658396,-49.37189,824.7,177,2
1680,0,1,5653.23,3.18,454,-16.658401,-49.371863,824.7,177,3
1681,0,1,5655.55,3.18,454,-16.658407,-49.371836,824.6,176,3
1682,0,1,5658.89,3.17,455,-16.658412,-49.371808,824.6,177,3
1683,0,1,5662.16,3.17,455,-16.658418,-49.371781,824.6,178,2
1684,0,1,5664.6,3.18,455,-16.658423,-49.371753,824.5,178,3
1685,0,1,5667.91,3.17,455,-16.658429,-49.371726,824.5,178,3
1686,0,1,5671.04,3.17,456,-16.658435,-49.371697,824.4,178,3
1687,0,1,5673.55,3.17,456,-16.658441,-49.371669,824.4,177,2
1688,0,1,5676.95,3.17,456,-16.658448,-49.37164,824.4,177,3
1689,0,1,5680.47,3.17,457,-16.658455,-49.371611,824.4,176,3
1690,0,1,5682.65,3.17,457,-16.658461,-49.371582,824.4,175,3
1691,0,1,5686.28,3.17,457,-16.658468,-49.371553,824.5,175,3
1692,0,1,5689.99,3.17,457,-16.658475,-49.371524,824.5,175,2
1693,0,1,5692.34,3.17,458,-16.658481,-49.371495,824.5,176,3
1694,0,1,5695.59,3.17,458,-16.658487,-49.371466,824.5,176,3
1695,0,1,5699.06,3.17,458,-16.658494,-49.371438,824.5,178,3
1696,0,1,5701.89,3.17,458,-16.658499,-49.37141,824.5,178,3
1697,0,1,5705.26,3.17,459,-16.658505,-49.371382,824.5,177,2
1698,0,1,5708.29,3.17,459,-16.658511,-49.371355,824.6,177,3
1699,0,1,5711.13,3.18,459,-16.658516,-49.371327,824.6,176,3
1700,0,1,5714.48,3.19,459,-16.658521,-49.371299,824.6,176,3
1701,0,1,5717.74,3.2,460,-16.658526,-49.371271,824.6,176,3
1702,0,1,5719.99,3.18,460,-16.658531,-49.371243,824.6,176,2
1703,0,1,5723.56,3.19,460,-16.658536,-49.371214,824.6,177,3
1704,0,1,5726.93,3.2,460,-16.658541,-49.371186,824.6,176,3
1705,0,1,5729.24,3.2,461,-16.658546,-49.371157,824.6,176,3
1706,0,1,5732.73,3.2,461,-16.658551,-49.371128,824.6,176,2
1707,0,1,5736.14,3.2,461,-16.658556,-49.3711,824.6,176,3
1708,0,1,5738.75,3.2,461,-16.658561,-49.371071,824.6,175,3
1709,0,1,5742.09,3.2,462,-16.658566,-49.371042,824.6,176,3
1710,0,1,5745.54,3.2,462,-16.658571,-49.371013,824.6,174,2
1711,0,1,5748.22,3.2,462,-16.658577,-49.370984,824.6,173,3
1712,0,1,5751.42,3.2,462,-16.658582,-49.370955,824.6,175,3
1713,0,1,5754.7,3.2,463,-16.658588,-49.370926,824.6,174,3
1714,0,1,5757.5,3.19,463,-16.658594,-49.370897,824.6,174,2
1715,0,1,5760.96,3.19,463,-16.6586,-49.370868,824.7,175,3
1716,0,1,5764.46,3.19,463,-16.658606,-49.37084,824.7,176,3
1717,0,1,5766.63,3.19,464,-16.658612,-49.370811,824.7,174,3
1718,0,1,5770.08,3.19,464,-16.658618,-49.370782,824.7,174,3
1719,0,1,5773.5,3.19,464,-16.658625,-49.370753,824.7,175,3
1720,0,1,5776.08,3.19,464,-16.658631,-49.370724,824.7,177,2
1721,0,1,5779.75,3.18,465,-16.658637,-49.370696,824.7,176,3
1722,0,1,5783.12,3.18,465,-16.658643,-49.370667,824.7,176,3
1723,0,1,5785.62,3.18,465,-16.658649,-49.370639,824.8,175,3
1724,0,1,5789.09,3.18,466,-16.658655,-49.370611,824.8,176,3
1725,0,1,5792.63,3.18,466,-16.65866,-49.370583,824.8,176,2
1726,0,1,5795.16,3.18,466,-16.658666,-49.370555,824.8,177,3
1727,0,1,5798.22,3.18,466,-16.658671,-49.370527,824.8,178,3
1728,0,1,5801.45,3.18,467,-16.658676,-49.370499,824.8,178,3
1729,0,1,5804.38,3.18,467,-16.658681,-49.370472,824.8,178,2
1730,0,1,5807.7,3.18,467,-16.658686,-49.370445,824.8,178,3
1731,0,1,5811.01,3.18,467,-16.658691,-49.370417,824.9,178,3
1732,0,1,5813.0,3.18,468,-16.658696,-49.37039,824.9,177,3
1733,0,1,5816.26,3.18,468,-16.6587,-49.370363,824.9,177,2
1734,0,1,5819.6,3.18,468,-16.658705,-49.370336,824.9,176,3
1735,0,1,5821.78,3.18,468,-16.658709,-49.370308,824.9,176,3
1736,0,1,5825.22,3.18,469,-16.658714,-49.37028,824.9,176,3
1737,0,1,5828.57,3.18,469,-16.658718,-49.370252,824.9,178,2
1738,0,1,5830.79,3.18,469,-16.658723,-49.370223,824.9,178,3
1739,0,1,5834.32,3.17,469,-16.658728,-49.370194,824.9,178,3
1740,0,1,5837.76,3.17,470,-16.658733,-49.370165,825.0,178,3
1741,0,1,5840.05,3.17,470,-16.658738,-49.370136,825.0,178,3
1742,0,1,5843.44,3.17,470,-16.658743,-49.370107,825.0,178,2
1743,0,1,5846.8,3.17,470,-16.658748,-49.370078,825.0,178,3
1744,0,1,5849.49,3.17,471,-16.658753,-49.370049,825.0,178,3
1745,0,1,5852.74,3.17,471,-16.658759,-49.370021,825.0,177,3
1746,0,1,5856.05,3.16,471,-16.658764,-49.369992,825.0,176,2
1747,0,1,5858.72,3.16,471,-16.65877,-49.369964,825.1,176,3
1748,0,1,5861.9,3.16,472,-16.658775,-49.369936,825.1,177,3
1749,0,1,5865.29,3.16,472,-16.658781,-49.369908,825.1,177,3
1750,0,1,5867.67,3.16,472,-16.658787,-49.36988,825.2,177,2
1751,0,1,5870.88,3.16,472,-16.658793,-49.369853,825.2,178,3
1752,0,1,5874.2,3.16,473,-16.658799,-49.369825,825.3,176,3
1753,0,1,5876.59,3.16,473,-16.658805,-49.369798,825.3,177,3
1754,0,1,5879.76,3.16,473,-16.658811,-49.369771,825.3,175,2
1755,0,1,5883.01,3.15,473,-16.658817,-49.369743,825.4,176,3
1756,0,1,5885.55,3.15,474,-16.658822,-49.369716,825.4,176,3
1757,0,1,5888.84,3.15,474,-16.658828,-49.369689,825.5,176,3
1758,0,1,5891.93,3.15,474,-16.658834,-49.369661,825.5,176,3
1759,0,1,5894.39,3.15,474,-16.65884,-49.369633,825.6,176,2
1760,0,1,5897.72,3.15,475,-16.658846,-49.369605,825.6,176,3
1761,0,1,5900.81,3.15,475,-16.658852,-49.369577,825.7,177,3
1762,0,1,5903.13,3.15,475,-16.658857,-49.36955,825.7,177,3
1763,0,1,5906.27,3.15,475,-16.658863,-49.369522,825.8,177,2
1764,0,1,5909.52,3.15,476,-16.658869,-49.369494,825.8,177,3
1765,0,1,5911.85,3.15,476,-16.658875,-49.369466,825.9,177,3
1766,0,1,5915.08,3.15,476,-16.658881,-49.369438,826.0,177,3
1767,0,1,5918.49,3.15,476,-16.658888,-49.369401,826.0,177,2
1768,-1,1,5918.49,3.14,477,-16.658893,-49.369374,826.1,,3
1948,0,1,5923.82,3.14,477,-16.658897,-49.369371,826.1,128,3
1949,0,1,5924.39,3.14,477,-16.658944,-49.369212,826.6,128,3
1950,0,1,5925.5,3.13,477,-16.658954,-49.36919,826.7,128,2
1951,0,1,5928.07,3.1,477,-16.658962,-49.369171,826.8,128,2
1952,0,1,5928.07,3.09,477,-16.658973,-49.36913,826.8,128,3
1953,0,1,5928.07,3.07,477,-16.658979,-49.3691,826.8,128,2
1954,0,1,5931.37,3.04,477,-16.658985,-49.369073,826.8,129,3
1955,0,1,5934.56,3.0,478,-16.658991,-49.369044,826.8,129,3
1956,0,1,5938.05,2.93,478,-16.658997,-49.369015,826.8,131,3
1957,0,1,5938.05,2.89,478,-16.659002,-49.368986,826.8,134,3
1958,0,1,5938.05,2.83,478,-16.659008,-49.368957,826.8,135,2
1959,0,1,5941.5,2.95,478,-16.659013,-49.368928,826.8,136,3
1960,0,1,5944.76,3.03,478,-16.659017,-49.368899,826.8,136,3
1961,0,1,5945.6,3.0,478,-16.659022,-49.368871,826.8,136,3
1962,0,1,5948.71,3.0,479,-16.659026,-49.368842,826.8,139,3
1963,0,1,5952.21,3.0,479,-16.65903,-49.368814,826.8,138,2
1964,0,1,5957.83,3.0,479,-16.659034,-49.368786,826.8,140,3
1965,0,1,5961.16,3.0,480,-16.659039,-49.368758,826.8,140,3
1966,0,1,5964.36,3.0,480,-16.659043,-49.368731,826.8,141,3
1967,0,1,5967.51,3.0,480,-16.659048,-49.368703,826.8,142,3
1968,0,1,5970.77,3.0,481,-16.659052,-49.368675,826.8,142,2
1969,0,1,5973.94,3.0,481,-16.659057,-49.368647,826.8,143,3
1970,0,1,5976.32,3.0,481,-16.659062,-49.368619,826.8,144,3
1971,0,1,5979.74,3.0,481,-16.659067,-49.36859,826.8,145,3
1972,0,1,5983.09,3.0,482,-16.659072,-49.368561,826.8,146,3
1973,0,1,5985.27,3.0,482,-16.659077,-49.368532,826.8,148,2
1974,0,1,5988.7,3.0,482,-16.659083,-49.368502,826.8,148,3
1975,0,1,5992.15,3.0,482,-16.659089,-49.368472,826.8,148,3
1976,0,1,5994.83,3.0,483,-16.659095,-49.368442,826.8,148,3
1977,0,1,5998.48,3.0,483,-16.659101,-49.368411,826.8,149,3
1978,0,1,6002.35,3.0,483,-16.659108,-49.36838,826.8,149,3
1979,0,1,6004.67,3.0,483,-16.659114,-49.368349,826.8,149,3
1980,0,1,6008.16,3.0,484,-16.659121,-49.368318,826.8,150,2
1981,0,1,6011.38,3.0,484,-16.659127,-49.368288,826.8,150,3
1982,0,1,6014.76,3.0,484,-16.659134,-49.368258,826.8,151,3
1983,0,1,6018.36,3.0,484,-16.65914,-49.368228,826.8,151,3
1984,0,1,6021.88,3.0,485,-16.659145,-49.368197,826.7,151,3
1985,0,1,6024.31,3.0,485,-16.65915,-49.368167,826.7,151,3
1986,0,1,6027.95,3.0,485,-16.659154,-49.368137,826.7,153,2
1987,0,1,6031.47,3.0,486,-16.659157,-49.368106,826.7,154,3
1988,0,1,6034.27,3.0,486,-16.659159,-49.368075,826.7,155,3
1989,0,1,6037.86,3.0,486,-16.659161,-49.368044,826.6,155,3
1990,0,1,6041.78,3.0,486,-16.659163,-49.368013,826.6,156,3
1991,0,1,6044.34,3.0,487,-16.659165,-49.367981,826.6,156,3
1992,0,1,6047.81,3.0,487,-16.659168,-49.367951,826.5,154,2
1993,0,1,6051.35,3.0,487,-16.659172,-49.36792,826.5,155,3
1994,0,1,6054.52,3.01,487,-16.659177,-49.36789,826.5,156,3
1995,0,1,6058.2,3.01,488,-16.659182,-49.36786,826.5,156,3
1996,0,1,6061.96,3.02,488,-16.659188,-49.36783,826.5,157,3
1997,0,1,6064.27,3.04,488,-16.659194,-49.3678,826.5,156,3
1998,0,1,6067.84,3.09,488,-16.6592,-49.36777,826.5,157,3
1999,0,1,6071.55,3.1,489,-16.659206,-49.36774,826.5,157,2
2000,0,1,6074.29,3.1,489,-16.659211,-49.36771,826.4,157,3
2001,0,1,6077.7,3.11,489,-16.659216,-49.367681,826.4,158,3
2002,0,1,6081.27,3.12,490,-16.65922,-49.367651,826.4,158,3
2003,0,1,6084.07,3.13,490,-16.659224,-49.36762,826.4,158,3
2004,0,1,6087.73,3.14,490,-16.659228,-49.367589,826.3,159,3
2005,0,1,6091.23,3.14,490,-16.659234,-49.367557,826.3,160,2
2006,0,1,6093.8,3.14,491,-16.65924,-49.367525,826.3,160,3
2007,0,1,6097.67,3.15,491,-16.659247,-49.367493,826.3,159,3
2008,0,1,6101.52,3.16,491,-16.659252,-49.367461,826.3,158,3
2009,0,1,6104.06,3.17,491,-16.659255,-49.36743,826.4,159,3
2010,0,1,6107.6,3.17,492,-16.659255,-49.367401,826.4,160,3
2011,0,1,6110.9,3.18,492,-16.659252,-49.367376,826.4,160,3
2012,0,1,6114.23,3.19,492,-16.659247,-49.367358,826.4,162,2
2013,0,1,6116.01,3.19,492,-16.659243,-49.367354,826.4,163,3
2014,0,1,6118.14,3.19,493,-16.65924,-49.367368,826.4,162,3
2015,0,1,6120.44,3.19,493,-16.659239,-49.367394,826.4,162,3
2016,0,1,6123.63,3.2,493,-16.659239,-49.367428,826.3,161,3
2017,0,1,6127.48,3.2,493,-16.659239,-49.367461,826.3,161,2
2018,0,1,6130.87,3.19,494,-16.659239,-49.367495,826.3,162,3
2019,0,1,6134.47,3.19,494,-16.659239,-49.367528,826.3,163,3
2020,0,1,6138.09,3.2,494,-16.659238,-49.36756,826.3,163,3
2021,0,1,6141.5,3.2,494,-16.659237,-49.367593,826.4,163,3
2022,0,1,6144.82,3.2,495,-16.659235,-49.367625,826.4,163,3
2023,0,1,6148.12,3.2,495,-16.659233,-49.367657,826.5,163,2
2024,0,1,6151.52,3.2,495,-16.65923,-49.367689,826.5,165,3
2025,0,1,6154.99,3.2,495,-16.659227,-49.367721,826.5,165,3
2026,0,1,6158.46,3.2,496,-16.659223,-49.367753,826.5,166,3
2027,0,1,6161.95,3.2,496,-16.659219,-49.367785,826.6,167,3
2028,0,1,6165.41,3.2,496,-16.659215,-49.367817,826.6,167,2
2029,0,1,6168.98,3.2,497,-16.65921,-49.367848,826.6,167,3
2030,0,1,6172.45,3.2,497,-16.659205,-49.36788,826.6,167,3
2031,0,1,6175.83,3.2,497,-16.6592,-49.367912,826.7,167,3
2032,0,1,6179.17,3.2,497,-16.659195,-49.367943,826.7,167,3
2033,0,1,6182.46,3.2,498,-16.65919,-49.367975,826.7,169,3
2034,0,1,6185.88,3.2,498,-16.659185,-49.368006,826.7,169,3
2035,0,1,6189.33,3.2,498,-16.65918,-49.368038,826.7,169,2
2036,0,1,6192.67,3.2,499,-16.659176,-49.368069,826.7,170,4
2037,0,1,6195.98,3.2,499,-16.659171,-49.368101,826.7,170,3
2038,0,1,6199.48,3.2,499,-16.659166,-49.368133,826.8,170,2
2039,0,1,6202.94,3.2,499,-16.659161,-49.368164,826.8,170,3
2040,0,1,6206.4,3.2,500,-16.659157,-49.368196,826.8,169,3
2041,0,1,6210.0,3.2,500,-16.659152,-49.368227,826.8,171,3
2042,0,1,6213.45,3.21,500,-16.659147,-49.368259,826.8,173,3
2043,0,1,6216.84,3.21,500,-16.659142,-49.36829,826.8,174,3
2044,0,1,6220.17,3.21,501,-16.659138,-49.368322,826.8,175,2
2045,0,1,6223.55,3.21,501,-16.659132,-49.368353,826.9,175,3
2046,0,1,6226.93,3.21,501,-16.659127,-49.368385,826.9,175,3
2047,0,1,6230.39,3.22,502,-16.659122,-49.368416,826.9,174,3
2048,0,1,6233.86,3.22,502,-16.659117,-49.368447,826.9,172,3
2049,0,1,6237.15,3.21,502,-16.659111,-49.368478,826.9,173,3
2050,0,1,6240.63,3.21,502,-16.659105,-49.368509,826.9,172,3
2051,0,1,6244.29,3.21,503,-16.659099,-49.36854,826.9,171,2
2052,0,1,6244.29,3.22,503,-16.659093,-49.368571,826.9,169,3
2053,0,1,6244.29,3.22,503,-16.659087,-49.368602,826.9,170,3
2054,0,1,6247.91,3.23,503,-16.659081,-49.368633,826.9,169,3
2055,0,1,6250.44,3.22,503,-16.659075,-49.368664,826.9,169,3
2056,0,1,6254.11,3.23,504,-16.659069,-49.368695,826.9,169,3
2057,0,1,6257.65,3.23,504,-16.659062,-49.368726,826.9,168,3
2058,0,1,6260.39,3.23,504,-16.659056,-49.368757,826.9,168,2
2059,0,1,6264.05,3.24,504,-16.65905,-49.368787,826.9,168,3
2060,0,1,6267.75,3.24,505,-16.659043,-49.368818,826.9,167,3
2061,0,1,6270.47,3.25,505,-16.659037,-49.368849,826.9,168,3
2062,0,1,6274.12,3.25,505,-16.659031,-49.368879,826.9,169,3
2063,0,1,6277.89,3.26,505,-16.659024,-49.36891,826.9,169,3
2064,0,1,6280.6,3.26,506,-16.659018,-49.368941,826.9,169,3
2065,0,1,6284.39,3.26,506,-16.659012,-49.368971,826.9,168,2
2066,0,1,6288.12,3.26,506,-16.659006,-49.369002,826.9,168,3
2067,0,1,6290.88,3.26,506,-16.659,-49.369032,826.9,168,3
2068,0,1,6294.48,3.26,507,-16.658994,-49.369063,826.9,167,3
2069,0,1,6297.86,3.27,507,-16.658988,-49.369094,826.9,166,3
2070,0,1,6300.97,3.27,507,-16.658982,-49.369124,826.9,167,3
2071,0,1,6304.55,3.27,508,-16.658976,-49.369155,826.8,167,3
2072,0,1,6308.29,3.27,508,-16.658971,-49.369186,826.8,166,2
2073,0,1,6310.78,3.27,508,-16.658965,-49.369216,826.7,166,3
2074,0,1,6314.54,3.27,508,-16.65896,-49.369247,826.6,166,3
2075,0,1,6318.32,3.27,509,-16.658955,-49.369278,826.6,166,3
2076,0,1,6320.73,3.28,509,-16.658949,-49.369309,826.5,167,3
2077,0,1,6324.34,3.28,509,-16.658944,-49.36934,826.4,167,3
2078,0,1,6327.99,3.27,509,-16.658938,-49.369371,826.3,167,3
2079,0,1,6330.77,3.28,510,-16.658933,-49.369402,826.3,168,2
2080,0,1,6334.43,3.28,510,-16.658928,-49.369434,826.2,167,3
2081,0,1,6338.11,3.28,510,-16.658922,-49.369465,826.1,168,3
2082,0,1,6340.76,3.28,511,-16.658916,-49.369497,826.1,168,3
2083,0,1,6344.6,3.28,511,-16.65891,-49.369529,826.0,170,3
2084,0,1,6348.45,3.29,511,-16.658904,-49.36956,825.9,169,3
2085,0,1,6351.09,3.28,511,-16.658898,-49.369593,825.9,171,3
2086,0,1,6354.82,3.27,512,-16.658892,-49.369625,825.8,172,3
2087,0,1,6358.44,3.28,512,-16.658886,-49.369657,825.7,172,2
2088,0,1,6361.54,3.28,512,-16.65888,-49.369689,825.7,171,3
2089,0,1,6365.35,3.28,512,-16.658873,-49.369721,825.6,171,3
2090,0,1,6369.15,3.28,513,-16.658867,-49.369753,825.6,170,3
